Date,Open,High,Low,Close,Adj Close,Volume
2/5/2016,24.12999916,24.22999954,23.42250061,23.50499916,21.51490021,185672400
2/8/2016,23.28249931,23.92499924,23.26000023,23.75250053,21.74144745,216085600
2/9/2016,23.57250023,23.98500061,23.48250008,23.74749947,21.73687363,177324800
2/10/2016,23.97999954,24.08749962,23.52499962,23.56749916,21.57211113,169374400
2/11/2016,23.44750023,23.68000031,23.14749908,23.42499924,21.44167709,200298800
2/12/2016,23.54750061,23.625,23.25250053,23.49749947,21.50803947,161405600
2/16/2016,23.75499916,24.21249962,23.65250015,24.15999985,22.11445045,196231600
2/17/2016,24.16749954,24.55249977,24.03750038,24.53000069,22.45311928,179452800
2/18/2016,24.70999908,24.72249985,24.02249908,24.06500053,22.02749062,156084000
2/19/2016,24,24.19000053,23.95000076,24.01000023,21.97714424,141496800
2/22/2016,24.07749939,24.22500038,23.97999954,24.21999931,22.16936493,137123200
2/23/2016,24.10000038,24.125,23.63750076,23.67250061,21.66821861,127770400
2/24/2016,23.49500084,24.09499931,23.32999992,24.02499962,21.99087906,145022800
2/25/2016,24.01250076,24.19000053,23.8125,24.19000053,22.14190674,110330800
2/26/2016,24.29999924,24.50499916,24.14500046,24.22750092,22.17622757,115964400
2/29/2016,24.21500015,24.55750084,24.16250038,24.17250061,22.12588882,140865200
3/1/2016,24.41250038,25.19249916,24.35499954,25.13249969,23.00460625,201628400
3/2/2016,25.12750053,25.22249985,24.90999985,25.1875,23.05494881,132678400
3/3/2016,25.14500046,25.42749977,25.11249924,25.375,23.22657204,147822800
3/4/2016,25.59250069,25.9375,25.34250069,25.75250053,23.57211304,184220400
3/7/2016,25.59749985,25.70750046,25.23999977,25.46750069,23.31124496,143315600
3/8/2016,25.19499969,25.44000053,25.10000038,25.25749969,23.11902237,126247600
3/9/2016,25.32749939,25.39500046,25.06749916,25.28000069,23.13961983,108806800
3/10/2016,25.35250092,25.55999947,25.03750038,25.29249954,23.1510601,134054400
3/11/2016,25.55999947,25.56999969,25.375,25.56500053,23.40049171,109632800
3/14/2016,25.47750092,25.72750092,25.44499969,25.62999916,23.45998383,100304400
3/15/2016,25.98999977,26.29500008,25.96249962,26.14500046,23.93138695,160270800
3/16/2016,26.15250015,26.57749939,26.14749908,26.49250031,24.24945831,153214000
3/17/2016,26.37999916,26.61750031,26.23999977,26.45000076,24.21056366,137682800
3/18/2016,26.58499908,26.625,26.29750061,26.47999954,24.23802185,176820800
3/21/2016,26.48250008,26.91250038,26.28499985,26.47750092,24.23573494,142010800
3/22/2016,26.3125,26.82250023,26.30249977,26.68000031,24.42108154,129777600
3/23/2016,26.62000084,26.76749992,26.47500038,26.53249931,24.28607368,102814000
3/24/2016,26.36750031,26.5625,26.22249985,26.41749954,24.18080902,104532000
3/28/2016,26.5,26.54750061,26.26499939,26.29750061,24.07096672,77645600
3/29/2016,26.22249985,26.94750023,26.21999931,26.92000008,24.64076614,124760400
3/30/2016,27.16250038,27.60499954,27.14999962,27.38999939,25.07096863,182404400
3/31/2016,27.43000031,27.47500038,27.21999931,27.24749947,24.9405365,103553600
4/1/2016,27.19499969,27.5,27.04999924,27.49749947,25.16937065,103496000
4/4/2016,27.60499954,28.04750061,27.56749916,27.78000069,25.427948,149424800
4/5/2016,27.37750053,27.68250084,27.35499954,27.45249939,25.12818146,106314800
4/6/2016,27.55750084,27.74500084,27.29999924,27.73999977,25.39134026,105616400
4/7/2016,27.48749924,27.60499954,27.03000069,27.13500023,24.83756256,127207600
4/8/2016,27.22750092,27.44249916,27.04249954,27.16500092,24.86502075,94326800
4/11/2016,27.24250031,27.65250015,27.20750046,27.25499916,24.94740486,117630000
4/12/2016,27.33499908,27.625,27.16500092,27.61000061,25.27234268,108929200
4/13/2016,27.70000076,28.08499908,27.70000076,28.01000023,25.63847923,133029200
4/14/2016,27.90500069,28.09749985,27.83250046,28.02499962,25.65221024,101895600
4/15/2016,28.02750015,28.07500076,27.43250084,27.46249962,25.13733292,187756000
4/18/2016,27.22249985,27.23749924,26.73500061,26.87000084,24.59499741,243286000
4/19/2016,26.96999931,27,26.55750084,26.72750092,24.46456909,129539600
4/20/2016,26.65999985,27.02249908,26.51499939,26.78249931,24.51490784,122444000
4/21/2016,26.73250008,26.73250008,26.37999916,26.49250031,24.24945831,126210000
4/22/2016,26.25250053,26.62000084,26.15500069,26.42000008,24.18310165,134732400
4/25/2016,26.25,26.41250038,26.12750053,26.27000046,24.04579353,112126400
4/26/2016,25.97750092,26.32500076,25.97750092,26.08749962,23.87874603,224064800
4/27/2016,24,24.67749977,23.92000008,24.45499992,22.38446808,458408400
4/28/2016,24.40250015,24.46999931,23.5625,23.70750046,21.70025444,328970800
4/29/2016,23.49749947,23.68000031,23.12750053,23.43499947,21.45082664,274126000
5/2/2016,23.49250031,23.52000046,23.10000038,23.40999985,21.42794609,192640400
5/3/2016,23.54999924,23.93499947,23.42000008,23.79500008,21.78035164,227325200
5/4/2016,23.79999924,23.97500038,23.45499992,23.54750061,21.5538063,164102000
5/5/2016,23.5,23.51749992,23.17000008,23.30999947,21.46631813,143562000
5/6/2016,23.34250069,23.36249924,22.96249962,23.18000031,21.34659767,174799600
5/9/2016,23.25,23.44249916,23.14749908,23.19750023,21.36271858,131745600
5/10/2016,23.33250046,23.39249992,23.02750015,23.35499954,21.507761,134747200
5/11/2016,23.37000084,23.39249992,23.11499977,23.12750053,21.29825974,114876400
5/12/2016,23.18000031,23.19499969,22.36750031,22.58499908,20.79865837,305258800
5/13/2016,22.5,22.91749954,22.5,22.62999916,20.84010124,177571200
5/16/2016,23.09749985,23.59749985,22.91250038,23.46999931,21.61366272,245039200
5/17/2016,23.63750076,23.67499924,23.25250053,23.37249947,21.52387428,187667600
5/18/2016,23.54000092,23.80249977,23.47249985,23.63999939,21.7702198,168249600
5/19/2016,23.65999985,23.65999985,23.39249992,23.54999924,21.68733597,121768400
5/20/2016,23.65999985,23.85750008,23.62999916,23.80500031,21.92216301,128104000
5/23/2016,23.96750069,24.29750061,23.91749954,24.10750008,22.20074463,152074400
5/24/2016,24.30500031,24.52249908,24.20999908,24.47500038,22.53917503,140560800
5/25/2016,24.66749954,24.93499947,24.52750015,24.90500069,22.93516541,152675200
5/26/2016,24.92000008,25.18250084,24.65999985,25.10250092,23.11704254,225324800
5/27/2016,24.86000061,25.11750031,24.8125,25.08749962,23.10322952,145364800
5/31/2016,24.89999962,25.10000038,24.70499992,24.96500015,22.99041748,169228800
6/1/2016,24.75499916,24.88500023,24.58250046,24.61499977,22.66809845,116693200
6/2/2016,24.39999962,24.45999908,24.15749931,24.43000031,22.49773216,160766400
6/3/2016,24.44750023,24.56749916,24.36249924,24.47999954,22.54377747,114019600
6/6/2016,24.49749947,25.47249985,24.38750076,24.65749931,22.70723915,93170000
6/7/2016,24.8125,24.96750069,24.73999977,24.75749969,22.79932785,89638000
6/8/2016,24.75499916,24.88999939,24.67000008,24.73500061,22.77861404,83392400
6/9/2016,24.625,24.99749947,24.61499977,24.91250038,22.94207001,106405600
6/10/2016,24.63249969,24.83749962,24.62000084,24.70750046,22.75328255,126851600
6/13/2016,24.67250061,24.78000069,24.27499962,24.33499908,22.4102459,152082000
6/14/2016,24.32999992,24.62000084,24.1875,24.36499977,22.43787003,127727600
6/15/2016,24.45499992,24.60250092,24.25749969,24.28499985,22.3642025,117780800
6/16/2016,24.11249924,24.4375,24.01749992,24.38750076,22.45859528,125307200
6/17/2016,24.15500069,24.16250038,23.82500076,23.83250046,21.94749451,244032800
6/20/2016,24,24.14249992,23.75749969,23.77499962,21.89454269,137647600
6/21/2016,23.73500061,24.08749962,23.67000008,23.97750092,22.08102226,142185600
6/22/2016,24.0625,24.22249985,23.83749962,23.88750076,21.99814224,116876400
6/23/2016,23.98500061,24.07250023,23.8125,24.02499962,22.12476921,128960800
6/24/2016,23.22750092,23.66500092,23.16250038,23.35000038,21.50316048,301245600
6/27/2016,23.25,23.26250076,22.875,23.01000023,21.19004822,181958400
6/28/2016,23.22500038,23.41500092,23.03499985,23.39749908,21.5468998,161779600
6/29/2016,23.49250031,23.63750076,23.40749931,23.60000038,21.73338127,146124000
6/30/2016,23.61000061,23.94249916,23.57500076,23.89999962,22.00965118,143345600
7/1/2016,23.87249947,24.11750031,23.83250046,23.97249985,22.07642174,104106000
7/5/2016,23.84749985,23.85000038,23.61499977,23.74749947,21.86922073,110820800
7/6/2016,23.64999962,23.91500092,23.59250069,23.88249969,21.993536,123796400
7/7/2016,23.92499924,24.125,23.90500069,23.98500061,22.08793259,100558400
7/8/2016,24.12249947,24.22249985,24.01250076,24.17000008,22.25830078,115648400
7/11/2016,24.1875,24.41250038,24.18250084,24.24500084,22.32736969,95179600
7/12/2016,24.29249954,24.42499924,24.28000069,24.35499954,22.42866707,96670000
7/13/2016,24.35250092,24.41749954,24.20999908,24.21750069,22.30204201,103568800
7/14/2016,24.34749985,24.74749947,24.32999992,24.69750023,22.74407196,155676000
7/15/2016,24.72999954,24.82500076,24.625,24.69499969,22.74177361,120548000
7/18/2016,24.67499924,25.03249931,24.64999962,24.95750046,22.98350906,145975600
7/19/2016,24.88999939,25,24.83499908,24.96750069,22.99271965,95119600
7/20/2016,25,25.11499977,24.93499947,24.98999977,23.01344109,105104000
7/21/2016,24.95750046,25.25,24.78249931,24.85750008,22.89142227,130808000
7/22/2016,24.81500053,24.82500076,24.57749939,24.66500092,22.71414566,113254800
7/25/2016,24.5625,24.70999908,24.22999954,24.33499908,22.4102459,161531600
7/26/2016,24.20499992,24.49250031,24.10499954,24.16749954,22.25598907,224959200
7/27/2016,26.06749916,26.08749962,25.6875,25.73749924,23.70182037,369379200
7/28/2016,25.70750046,26.11249924,25.70499992,26.08499908,24.02183533,159479200
7/29/2016,26.04750061,26.13750076,25.92000008,26.05249977,23.9919014,110934800
8/1/2016,26.10250092,26.53750038,26.10250092,26.51250076,24.41551971,152671600
8/2/2016,26.51250076,26.51749992,26,26.12000084,24.0540657,135266400
8/3/2016,26.20249939,26.45999908,26.19249916,26.44750023,24.35566521,120810400
8/4/2016,26.39500046,26.5,26.31999969,26.46750069,24.5061245,109634800
8/5/2016,26.56749916,26.91250038,26.54500008,26.87000084,24.87879181,162213600
8/8/2016,26.87999916,27.09250069,26.79000092,27.09250069,25.08480453,112148800
8/9/2016,27.05750084,27.23500061,27.00250053,27.20249939,25.18665123,105260800
8/10/2016,27.17749977,27.22500038,26.94000053,27,24.99915504,96034000
8/11/2016,27.12999916,27.23250008,26.96249962,26.98250008,24.98295593,109938000
8/12/2016,26.94499969,27.11000061,26.94499969,27.04500008,25.04082108,74641600
8/15/2016,27.03499985,27.38500023,27.02000046,27.37000084,25.34173584,103472800
8/16/2016,27.40749931,27.55750084,27.30249977,27.34499931,25.31859207,135177600
8/17/2016,27.27499962,27.34250069,27.08499908,27.30500031,25.28155518,101424000
8/18/2016,27.30750084,27.39999962,27.25499916,27.27000046,25.24914551,87938800
8/19/2016,27.19249916,27.42250061,27.09000015,27.34000015,25.31396103,101472400
8/22/2016,27.21500015,27.27499962,26.96249962,27.12750053,25.11721039,103280800
8/23/2016,27.14749908,27.32999992,27.13249969,27.21249962,25.19591331,85030800
8/24/2016,27.14249992,27.1875,26.92000008,27.00749969,25.00610352,94700400
8/25/2016,26.84749985,26.96999931,26.67000008,26.89249992,24.89962387,100344800
8/26/2016,26.85250092,26.98749924,26.57749939,26.73500061,24.75379372,111065200
8/29/2016,26.65500069,26.86000061,26.57250023,26.70499992,24.72602272,99881200
8/30/2016,26.45000076,26.625,26.375,26.5,24.53621101,99455600
8/31/2016,26.41500092,26.64249992,26.40999985,26.52499962,24.5593586,118649600
9/1/2016,26.53499985,26.70000076,26.40500069,26.68250084,24.70518303,106806000
9/2/2016,26.92499924,27,26.70499992,26.93250084,24.93666077,107210000
9/6/2016,26.97500038,27.07500076,26.87750053,26.92499924,24.92971802,107521600
9/7/2016,26.95750046,27.19000053,26.76749992,27.09000015,25.08249092,169457200
9/8/2016,26.8125,26.81749916,26.30999947,26.37999916,24.42510223,212008000
9/9/2016,26.15999985,26.43000031,25.78249931,25.78249931,23.87187576,186228000
9/12/2016,25.66250038,26.43000031,25.63249969,26.36000061,24.40658569,181171200
9/13/2016,26.87750053,27.19750023,26.80999947,26.98749924,24.98758888,248704800
9/14/2016,27.18250084,28.25749969,27.14999962,27.94249916,25.87181282,443554800
9/15/2016,28.46500015,28.93250084,28.37249947,28.89249992,26.75141525,359934400
9/16/2016,28.78000069,29.03249931,28.51000023,28.72999954,26.60095596,319547600
9/19/2016,28.79750061,29.04500008,28.3125,28.39500046,26.29078293,188092000
9/20/2016,28.26250076,28.53000069,28.12750053,28.39249992,26.28846741,138057200
9/21/2016,28.46249962,28.49749947,28.11000061,28.38750076,26.28383255,144012800
9/22/2016,28.58749962,28.73500061,28.5,28.65500069,26.5315094,124296000
9/23/2016,28.60499954,28.69750023,27.88750076,28.17749977,26.08939743,209924800
9/26/2016,27.90999985,28.34749985,27.88750076,28.21999931,26.12874985,119477600
9/27/2016,28.25,28.29500008,28.08499908,28.27249908,26.17736053,98429600
9/28/2016,28.42250061,28.65999985,28.35750008,28.48749924,26.37643051,118564400
9/29/2016,28.29000092,28.45000076,27.95000076,28.04500008,25.96671867,143548000
9/30/2016,28.11499977,28.34250069,27.95000076,28.26250076,26.16810417,145516400
10/3/2016,28.17749977,28.26250076,28.06999969,28.12999916,26.04541779,86807200
10/4/2016,28.26499939,28.57749939,28.15749931,28.25,26.15652657,118947200
10/5/2016,28.35000038,28.41500092,28.17250061,28.26250076,26.16810417,85812400
10/6/2016,28.42499924,28.58499908,28.28249931,28.47249985,26.36253548,115117200
10/7/2016,28.57749939,28.63999939,28.37750053,28.51499939,26.40188789,97433600
10/10/2016,28.75499916,29.1875,28.68000031,29.01250076,26.86252213,144944000
10/11/2016,29.42499924,29.67250061,29.04999924,29.07500076,26.92039871,256164000
10/12/2016,29.33749962,29.49500084,29.1875,29.33499908,27.16111946,150347200
10/13/2016,29.19750023,29.36000061,28.93000031,29.24500084,27.07779121,140769600
10/14/2016,29.46999931,29.54249954,29.28249931,29.40749931,27.22824669,142608800
10/17/2016,29.33250046,29.45999908,29.19499969,29.38750076,27.20973396,94499600
10/18/2016,29.54500008,29.55249977,29.36249924,29.36750031,27.19121933,98214000
10/19/2016,29.3125,29.44000053,28.45000076,29.28000069,27.11019135,80138400
10/20/2016,29.21500015,29.34499931,29.08250046,29.26499939,27.09631157,96503200
10/21/2016,29.20249939,29.22750092,29.06999969,29.14999962,26.98983002,92770800
10/24/2016,29.27499962,29.43499947,29.25,29.41250038,27.23288345,94154800
10/25/2016,29.48749924,29.59000015,29.32749939,29.5625,27.37176514,192516000
10/26/2016,28.57749939,28.92499924,28.32749939,28.89749908,26.75603867,264536800
10/27/2016,28.84749985,28.96500015,28.52499962,28.62000084,26.49910927,138248000
10/28/2016,28.46750069,28.80249977,28.36249924,28.43000031,26.32318306,151446800
10/31/2016,28.41250038,28.55750084,28.29999924,28.38500023,26.28152275,105677600
11/1/2016,28.36499977,28.44249916,27.63249969,27.87249947,25.80699921,175303200
11/2/2016,27.85000038,28.08749962,27.80750084,27.89749908,25.83014679,113326800
11/3/2016,27.74500084,27.86499977,27.38750076,27.45750046,25.55327988,107730400
11/4/2016,27.13249969,27.5625,27.02750015,27.20999908,25.32294464,123348000
11/7/2016,27.52000046,27.62750053,27.36499977,27.60250092,25.6882267,130240000
11/8/2016,27.57749939,27.93000031,27.42499924,27.76499939,25.83945274,97016800
11/9/2016,27.46999931,27.82999992,27.01250076,27.71999931,25.797575,236705600
11/10/2016,27.77249908,27.77249908,26.45750046,26.94750023,25.07865143,228538000
11/11/2016,26.78000069,27.21750069,26.63750076,27.10750008,25.2275486,136575600
11/14/2016,26.92749977,26.95249939,26.02000046,26.42749977,24.5947113,204702000
11/15/2016,26.64249992,26.92000008,26.54000092,26.77750015,24.92044258,129058000
11/16/2016,26.67499924,27.55750084,26.64999962,27.49749947,25.5905056,235362000
11/17/2016,27.45249939,27.58749962,27.20750046,27.48749924,25.58119774,110528000
11/18/2016,27.43000031,27.63500023,27.41500092,27.51499939,25.60679245,113715600
11/21/2016,27.53000069,27.99749947,27.50250053,27.93250084,25.99533844,117058400
11/22/2016,27.98749924,28.10499954,27.85000038,27.95000076,26.01162338,103862000
11/23/2016,27.84000015,27.87750053,27.58250046,27.80750084,25.87901306,109705600
11/25/2016,27.78249931,27.96750069,27.73749924,27.94750023,26.00929451,45903600
11/28/2016,27.85750008,28.11750031,27.84749985,27.89249992,25.9581089,108776000
11/29/2016,27.69499969,28.00749969,27.51749992,27.86499977,25.93251991,114115200
11/30/2016,27.89999962,28.04999924,27.56749916,27.62999916,25.7138176,144649200
12/1/2016,27.59250069,27.73500061,27.25749969,27.37249947,25.47417259,148347600
12/2/2016,27.29249954,27.52249908,27.21249962,27.47500038,25.56956482,106112000
12/5/2016,27.5,27.50749969,27.0625,27.27750015,25.38576317,137298000
12/6/2016,27.375,27.59000015,27.29750061,27.48749924,25.58119774,104782000
12/7/2016,27.31500053,27.79750061,27.29000092,27.75749969,25.83247375,119994800
12/8/2016,27.71500015,28.10750008,27.64999962,28.03000069,26.08608437,108273200
12/9/2016,28.07749939,28.67499924,28.07749939,28.48749924,26.51185226,137610400
12/12/2016,28.32250023,28.75,28.12249947,28.32500076,26.36061668,105497600
12/13/2016,28.45999908,28.97999954,28.4375,28.79750061,26.80034447,174935200
12/14/2016,28.76000023,29.04999924,28.74500084,28.79750061,26.80034447,136127200
12/15/2016,28.84499931,29.18250084,28.80750084,28.95499992,26.94692993,186098000
12/16/2016,29.11750031,29.125,28.91250038,28.99250031,26.98182297,177404400
12/19/2016,28.95000076,29.34499931,28.9375,29.15999985,27.13771439,111117600
12/20/2016,29.18499947,29.375,29.17000008,29.23749924,27.20983505,85700000
12/21/2016,29.20000076,29.35000038,29.19499969,29.26499939,27.23542595,95132800
12/22/2016,29.08749962,29.12750053,28.90999985,29.07250023,27.05628204,104343600
12/23/2016,28.89749908,29.12999916,28.89749908,29.12999916,27.1097908,56998000
12/27/2016,29.12999916,29.45000076,29.12249947,29.31500053,27.28196335,73187600
12/28/2016,29.37999916,29.50499916,29.04999924,29.19000053,27.16562653,83623600
12/29/2016,29.11249924,29.27750015,29.10000038,29.18250084,27.15864754,60158000
12/30/2016,29.16250038,29.29999924,28.85750008,28.95499992,26.94692993,122345200
1/3/2017,28.95000076,29.08250046,28.69000053,29.03750038,27.02370644,115127600
1/4/2017,28.96249962,29.12750053,28.9375,29.00499916,26.9934597,84472400
1/5/2017,28.97999954,29.21500015,28.95249939,29.15250015,27.13072777,88774400
1/6/2017,29.19499969,29.54000092,29.11750031,29.47750092,27.4331913,127007600
1/9/2017,29.48749924,29.85750008,29.48500061,29.74749947,27.68446732,134247600
1/10/2017,29.69249916,29.84499931,29.57500076,29.77750015,27.71238518,97848400
1/11/2017,29.68499947,29.98250008,29.64999962,29.9375,27.86128616,110354400
1/12/2017,29.72500038,29.82500076,29.55249977,29.8125,27.74495316,108344800
1/13/2017,29.77750015,29.90500069,29.70249939,29.76000023,27.69609833,104447600
1/17/2017,29.58499908,30.05999947,29.55500031,30,27.91945267,137759200
1/18/2017,30,30.125,29.92749977,29.99749947,27.9171257,94852000
1/19/2017,29.85000038,30.02249908,29.84250069,29.94499969,27.86826897,102389200
1/20/2017,30.11249924,30.11249924,29.93250084,30,27.91945267,130391600
1/23/2017,30,30.20249939,29.94249916,30.02000046,27.93806648,88200800
1/24/2017,29.88750076,30.02499962,29.875,29.99250031,27.91247749,92844000
1/25/2017,30.10499954,30.52499962,30.06999969,30.46999931,28.35686111,129510400
1/26/2017,30.41749954,30.61000061,30.39999962,30.48500061,28.370821,105350400
1/27/2017,30.53499985,30.58749962,30.39999962,30.48749924,28.37314224,82251600
1/30/2017,30.23250008,30.40749931,30.16500092,30.40749931,28.2986908,121510000
1/31/2017,30.28750038,30.34749985,30.15500069,30.33749962,28.23354912,196804000
2/1/2017,31.75749969,32.62250137,31.75250053,32.1875,29.95524406,447940000
2/2/2017,31.99500084,32.34749985,31.94499969,32.13249969,29.90406609,134841600
2/3/2017,32.07749939,32.29750061,32.04000092,32.27000046,30.03202438,98029200
2/6/2017,32.28250122,32.625,32.22499847,32.57249832,30.31354713,107383600
2/7/2017,32.63499832,33.02249908,32.61249924,32.88249969,30.60204506,152735200
2/8/2017,32.83750153,33.05500031,32.80500031,33.00999832,30.72070313,92016400
2/9/2017,32.91249847,33.11249924,32.77999878,33.10499954,30.94269371,113399600
2/10/2017,33.11500168,33.23500061,33.01250076,33.02999878,30.87259674,80262000
2/13/2017,33.27000046,33.45500183,33.1875,33.32249832,31.14598465,92141600
2/14/2017,33.36750031,33.77249908,33.3125,33.75500107,31.55023575,132904800
2/15/2017,33.88000107,34.06750107,33.65499878,33.87749863,31.66473007,142492400
2/16/2017,33.91749954,33.97499847,33.70999908,33.83750153,31.62734985,90338400
2/17/2017,33.77500153,33.95750046,33.77500153,33.93000031,31.71380806,88792800
2/21/2017,34.05749893,34.1875,33.99499893,34.17499924,31.94279861,98028800
2/22/2017,34.10749817,34.27999878,34.02750015,34.27750015,32.03860855,83347600
2/23/2017,34.34500122,34.36999893,34.07500076,34.13249969,31.90308762,83152800
2/24/2017,33.97750092,34.16500092,33.81999969,34.16500092,31.93346214,87106400
2/27/2017,34.28499985,34.36000061,34.06999969,34.23249817,31.99654198,81029600
2/28/2017,34.27000046,34.36000061,34.17499924,34.24750137,32.01056671,93931600
3/1/2017,34.47249985,35.03749847,34.40000153,34.94749832,32.6648407,145658400
3/2/2017,35,35.06999969,34.68999863,34.74000168,32.47089386,104844000
3/3/2017,34.69499969,34.95750046,34.64749908,34.94499969,32.66251373,84432400
3/6/2017,34.84249878,34.94250107,34.65000153,34.83499908,32.55968857,87000000
3/7/2017,34.76499939,34.99499893,34.69749832,34.88000107,32.60174561,69785200
3/8/2017,34.73749924,34.95000076,34.70500183,34.75,32.48024368,74828800
3/9/2017,34.68500137,34.69749832,34.26250076,34.66999817,32.40546417,88623600
3/10/2017,34.8125,34.84000015,34.65999985,34.78499985,32.51295853,78451200
3/13/2017,34.71250153,34.85749817,34.70500183,34.79999924,32.52697372,69686800
3/14/2017,34.82500076,34.91249847,34.70999908,34.74750137,32.47791672,61236400
3/15/2017,34.85250092,35.1875,34.75749969,35.11500168,32.82140732,102767200
3/16/2017,35.18000031,35.25500107,35.06499863,35.17250061,32.87514877,76928000
3/17/2017,35.25,35.25,34.97249985,34.99750137,32.71157455,175540000
3/20/2017,35.09999847,35.375,35.05749893,35.36500168,33.0550766,86168000
3/21/2017,35.52750015,35.70000076,34.93249893,34.95999908,32.67652893,158119600
3/22/2017,34.96250153,35.40000153,34.93999863,35.35499954,33.04573441,103440800
3/23/2017,35.31499863,35.39500046,35.15250015,35.22999954,32.92889786,81385200
3/24/2017,35.375,35.43500137,35.08750153,35.15999985,32.86346436,89582400
3/27/2017,34.84749985,35.30500031,34.65499878,35.22000122,32.91955948,94300400
3/28/2017,35.22750092,36.00999832,35.15499878,35.95000076,33.60186386,133499200
3/29/2017,35.91999817,36.12250137,35.79750061,36.02999878,33.67663956,116760000
3/30/2017,36.04750061,36.125,35.875,35.98249817,33.63224792,84829200
3/31/2017,35.93000031,36.06750107,35.75249863,35.91500092,33.56916428,78646800
4/3/2017,35.92750168,36.02999878,35.76250076,35.92499924,33.57849503,79942800
4/4/2017,35.8125,36.22249985,35.79249954,36.19250107,33.82852936,79565600
4/5/2017,36.05500031,36.36500168,35.95249939,36.00500107,33.65328217,110871600
4/6/2017,36.07249832,36.13000107,35.86249924,35.91500092,33.56916428,84596000
4/7/2017,35.93249893,36.04499817,35.81750107,35.83499908,33.49437332,66688800
4/10/2017,35.90000153,35.97000122,35.72499847,35.79249954,33.45465851,75733600
4/11/2017,35.73500061,35.83750153,35.01499939,35.40750122,33.09480286,121517600
4/12/2017,35.40000153,35.53749847,35.25249863,35.45000076,33.13452148,81400000
4/13/2017,35.47750092,35.59500122,35.26250076,35.26250076,32.95927429,71291600
4/17/2017,35.36999893,35.47000122,35.21749878,35.45750046,33.1415329,66328400
4/18/2017,35.35250092,35.50999832,35.27750015,35.29999924,32.99433136,58790000
4/19/2017,35.47000122,35.5,35.11249924,35.16999817,32.87280273,69313600
4/20/2017,35.30500031,35.72999954,35.29000092,35.61000061,33.28407288,93278400
4/21/2017,35.61000061,35.66999817,35.46250153,35.56750107,33.24435043,69283600
4/24/2017,35.875,35.98749924,35.79499817,35.90999985,33.56448364,68537200
4/25/2017,35.97750092,36.22499847,35.96749878,36.13249969,33.77243805,75486000
4/26/2017,36.11750031,36.15000153,35.84500122,35.91999817,33.57381821,80164800
4/27/2017,35.97999954,36.04000092,35.82749939,35.94749832,33.5995369,56985200
4/28/2017,36.02249908,36.07500076,35.81750107,35.91249847,33.56681824,83441600
5/1/2017,36.27500153,36.79999924,36.24000168,36.64500046,34.25146866,134411600
5/2/2017,36.88499832,37.02249908,36.70999908,36.87749863,34.46878433,181408800
5/3/2017,36.39749908,36.87250137,36.06750107,36.76499939,34.3636322,182788000
5/4/2017,36.63000107,36.78499985,36.45249939,36.63249969,34.23978806,93487600
5/5/2017,36.68999863,37.24499893,36.68999863,37.24000168,34.80760574,109310800
5/8/2017,37.25749969,38.42499924,37.25749969,38.25249863,35.7539711,195009600
5/9/2017,38.46749878,38.72000122,38.36249924,38.49750137,35.98297501,156521600
5/10/2017,38.40750122,38.48500061,38.02750015,38.31499863,35.81239319,103222800
5/11/2017,38.11249924,38.51750183,38.07749939,38.48749924,36.12210464,109020400
5/12/2017,38.67499924,39.10499954,38.66749954,39.02500153,36.6265831,130108000
5/15/2017,39.00249863,39.16249847,38.76250076,38.92499924,36.5327301,104038800
5/16/2017,38.98500061,39.01499939,38.68000031,38.86750031,36.47875595,80194000
5/17/2017,38.40000153,38.64250183,37.42750168,37.5625,35.25395966,203070800
5/18/2017,37.81750107,38.33499908,37.78250122,38.13499832,35.79127502,134272800
5/19/2017,38.34500122,38.49499893,38.15750122,38.26499939,35.91329193,107843200
5/22/2017,38.5,38.64500046,38.22750092,38.49750137,36.13149261,91865600
5/23/2017,38.72499847,38.72499847,38.32749939,38.45000076,36.08691406,79675600
5/24/2017,38.45999908,38.54249954,38.16749954,38.33499908,35.97898483,76712000
5/25/2017,38.43249893,38.58750153,38.25749969,38.46749878,36.10334015,76942400
5/26/2017,38.5,38.56000137,38.32749939,38.40250015,36.0423317,87710400
5/30/2017,38.35499954,38.60749817,38.33250046,38.41749954,36.05641174,80507600
5/31/2017,38.49250031,38.54249954,38.09500122,38.18999863,35.84288025,97804800
6/1/2017,38.29249954,38.33250046,38.05500031,38.29499817,35.94143677,65616400
6/2/2017,38.39500046,38.86249924,38.22249985,38.86249924,36.47405624,111082800
6/5/2017,38.58499908,38.61249924,38.36500168,38.48249817,36.1174202,101326800
6/6/2017,38.47499847,38.95249939,38.44499969,38.61249924,36.23942566,106499600
6/7/2017,38.75500107,38.99499893,38.61999893,38.84249878,36.45529556,84278400
6/8/2017,38.8125,38.88499832,38.59999847,38.74750137,36.36613083,85003200
6/9/2017,38.79750061,38.79750061,36.50500107,37.24499893,34.95597458,259530800
6/12/2017,36.43500137,36.52249908,35.62749863,36.35499954,34.12067032,289229200
6/13/2017,36.79000092,36.86249924,36.28749847,36.64749908,34.39519882,136661600
6/14/2017,36.875,36.875,35.95999908,36.29000092,34.05966187,126124800
6/15/2017,35.83000183,36.11999893,35.55250168,36.07249832,33.85554123,128661600
6/16/2017,35.94499969,36.125,35.54999924,35.56750107,33.38157654,201444400
6/19/2017,35.91500092,36.68500137,35.91500092,36.58499908,34.33653259,130165600
